,UserId,SnackId,Prediction
4491,A22MDTDACZTQ9U,B00008JOL0,3.218905
4497,A22MDTDACZTQ9U,B00014JYNO,3.2014177
4492,A22MDTDACZTQ9U,B0000DGG1U,3.180888
4505,A22MDTDACZTQ9U,B00020HHM2,3.1377444
4501,A22MDTDACZTQ9U,B00020HHE0,3.1217349
4504,A22MDTDACZTQ9U,B00020HHK4,3.108399
4495,A22MDTDACZTQ9U,B00014DXCC,3.1029763
4506,A22MDTDACZTQ9U,B00020HHRW,3.0902739
4500,A22MDTDACZTQ9U,B00020HHAO,3.0685601
4499,A22MDTDACZTQ9U,B0001ES9FI,3.0647135
4486,A22MDTDACZTQ9U,B000084DWM,3.051701
4507,A22MDTDACZTQ9U,B000255OIG,3.0250878
4502,A22MDTDACZTQ9U,B00020HHGS,2.9915404
4488,A22MDTDACZTQ9U,B000084ETV,2.9824922
4479,A22MDTDACZTQ9U,7310172001,2.9811356
4503,A22MDTDACZTQ9U,B00020HHHC,2.9478683
4480,A22MDTDACZTQ9U,7310172101,2.8837888
4484,A22MDTDACZTQ9U,B00004RBDU,2.387285
4528,A22SDYPN7DWQ97,B0001ES9F8,3.955537
4510,A22SDYPN7DWQ97,7310172101,3.926766
4523,A22SDYPN7DWQ97,B0000V8IOE,3.91057
4516,A22SDYPN7DWQ97,B000084DWM,3.8024504
4517,A22SDYPN7DWQ97,B000084E6V,3.7815375
4513,A22SDYPN7DWQ97,B00004RAMY,3.7470756
4514,A22SDYPN7DWQ97,B00004RBDU,3.658802
4538,A22SDYPN7DWQ97,B00027CL5S,3.500528
4518,A22SDYPN7DWQ97,B000084ETV,3.3805714
4522,A22SDYPN7DWQ97,B0000DGG1U,3.3176897
4529,A22SDYPN7DWQ97,B0001ES9FI,3.265032
4512,A22SDYPN7DWQ97,B00004CXX9,3.1623535
4519,A22SDYPN7DWQ97,B000084EZ4,3.1490757
4520,A22SDYPN7DWQ97,B00008CQVA,3.1380477
4527,A22SDYPN7DWQ97,B00014JYNO,3.1196673
4511,A22SDYPN7DWQ97,B00004CI84,3.0154092
4515,A22SDYPN7DWQ97,B00004RYGX,3.0108876
4521,A22SDYPN7DWQ97,B00008JOL0,2.8557253
4526,A22SDYPN7DWQ97,B00014IVPQ,2.796373
4533,A22SDYPN7DWQ97,B00020HHHC,2.767638
4532,A22SDYPN7DWQ97,B00020HHGS,2.7614172
4525,A22SDYPN7DWQ97,B00014DXCC,2.6491456
4531,A22SDYPN7DWQ97,B00020HHE0,2.6348958
4535,A22SDYPN7DWQ97,B00020HHM2,2.6319156
4534,A22SDYPN7DWQ97,B00020HHK4,2.6099994
4536,A22SDYPN7DWQ97,B00020HHRW,2.5997012
4530,A22SDYPN7DWQ97,B00020HHAO,2.5975158
4524,A22SDYPN7DWQ97,B00012182G,2.4635415
4556,A23GFTVIETX7DS,B00014IVPQ,4.0004783
4547,A23GFTVIETX7DS,B000084E6V,3.7396178
4543,A23GFTVIETX7DS,B00004RAMY,3.585303
4558,A23GFTVIETX7DS,B0001ES9F8,3.5329018
4550,A23GFTVIETX7DS,B00008CQVA,3.457963
4554,A23GFTVIETX7DS,B00012182G,3.3919115
4549,A23GFTVIETX7DS,B000084EZ4,3.3862615
4542,A23GFTVIETX7DS,B00004CXX9,3.3419232
4553,A23GFTVIETX7DS,B0000V8IOE,3.3182275
4568,A23GFTVIETX7DS,B00027CL5S,3.289801
4552,A23GFTVIETX7DS,B0000DGG1U,3.2825801
4551,A23GFTVIETX7DS,B00008JOL0,3.2674978
4557,A23GFTVIETX7DS,B00014JYNO,3.251266
4565,A23GFTVIETX7DS,B00020HHM2,3.1189263
4561,A23GFTVIETX7DS,B00020HHE0,3.0966182
4548,A23GFTVIETX7DS,B000084ETV,3.0876446
4555,A23GFTVIETX7DS,B00014DXCC,3.083095
4564,A23GFTVIETX7DS,B00020HHK4,3.0825984
4566,A23GFTVIETX7DS,B00020HHRW,3.06815
4560,A23GFTVIETX7DS,B00020HHAO,3.0485914
4559,A23GFTVIETX7DS,B0001ES9FI,2.9999392
4562,A23GFTVIETX7DS,B00020HHGS,2.9832053
4567,A23GFTVIETX7DS,B000255OIG,2.9415684
4563,A23GFTVIETX7DS,B00020HHHC,2.9374225
4539,A23GFTVIETX7DS,7310172001,2.9048247
4546,A23GFTVIETX7DS,B000084DWM,2.8798733
4540,A23GFTVIETX7DS,7310172101,2.8706467
4544,A23GFTVIETX7DS,B00004RBDU,2.3959432
4597,A23LSQMKWU1B00,B000255OIG,3.4425194
4569,A23LSQMKWU1B00,7310172001,3.4395502
4589,A23LSQMKWU1B00,B0001ES9FI,3.3399813
4598,A23LSQMKWU1B00,B00027CL5S,3.2951646
4574,A23LSQMKWU1B00,B00004RBDU,3.2650445
4588,A23LSQMKWU1B00,B0001ES9F8,3.2574546
4580,A23LSQMKWU1B00,B00008CQVA,3.256808
4579,A23LSQMKWU1B00,B000084EZ4,3.2409315
4583,A23LSQMKWU1B00,B0000V8IOE,3.2228212
4576,A23LSQMKWU1B00,B000084DWM,3.1647534
4571,A23LSQMKWU1B00,B00004CI84,3.1472526
4575,A23LSQMKWU1B00,B00004RYGX,3.1431022
4584,A23LSQMKWU1B00,B00012182G,3.130143
4581,A23LSQMKWU1B00,B00008JOL0,3.1261976
4587,A23LSQMKWU1B00,B00014JYNO,3.0692837
4582,A23LSQMKWU1B00,B0000DGG1U,3.0509787
4570,A23LSQMKWU1B00,7310172101,3.025777
4572,A23LSQMKWU1B00,B00004CXX9,2.9408476
4577,A23LSQMKWU1B00,B000084E6V,2.8869982
4578,A23LSQMKWU1B00,B000084ETV,2.865532
4573,A23LSQMKWU1B00,B00004RAMY,2.833549
4586,A23LSQMKWU1B00,B00014IVPQ,2.8281143
4593,A23LSQMKWU1B00,B00020HHHC,2.509502
4592,A23LSQMKWU1B00,B00020HHGS,2.4692078
4616,A23QOAXJSWIBS6,B00014IVPQ,3.5577636
4603,A23QOAXJSWIBS6,B00004RAMY,3.51228
4610,A23QOAXJSWIBS6,B00008CQVA,3.4314182
4609,A23QOAXJSWIBS6,B000084EZ4,3.4085855
4612,A23QOAXJSWIBS6,B0000DGG1U,3.3996243
4607,A23QOAXJSWIBS6,B000084E6V,3.3033662
4614,A23QOAXJSWIBS6,B00012182G,3.2797065
4608,A23QOAXJSWIBS6,B000084ETV,3.2378597
4618,A23QOAXJSWIBS6,B0001ES9F8,3.2374926
4617,A23QOAXJSWIBS6,B00014JYNO,3.1965668
4628,A23QOAXJSWIBS6,B00027CL5S,3.1852088
4627,A23QOAXJSWIBS6,B000255OIG,3.1841457
4611,A23QOAXJSWIBS6,B00008JOL0,3.1836476
4613,A23QOAXJSWIBS6,B0000V8IOE,3.1836064
4599,A23QOAXJSWIBS6,7310172001,3.161756
4606,A23QOAXJSWIBS6,B000084DWM,3.1376636
4621,A23QOAXJSWIBS6,B00020HHE0,3.111483
4625,A23QOAXJSWIBS6,B00020HHM2,3.1105878
4615,A23QOAXJSWIBS6,B00014DXCC,3.1032903
4624,A23QOAXJSWIBS6,B00020HHK4,3.098859
4602,A23QOAXJSWIBS6,B00004CXX9,3.0900095
4626,A23QOAXJSWIBS6,B00020HHRW,3.0790684
4620,A23QOAXJSWIBS6,B00020HHAO,3.0669837
4622,A23QOAXJSWIBS6,B00020HHGS,2.947015
4600,A23QOAXJSWIBS6,7310172101,2.9388711
4623,A23QOAXJSWIBS6,B00020HHHC,2.920617
4619,A23QOAXJSWIBS6,B0001ES9FI,2.9121528
4604,A23QOAXJSWIBS6,B00004RBDU,2.8664472
4633,A249W93JNSUZ9Q,B00004RAMY,4.190658
4637,A249W93JNSUZ9Q,B000084E6V,4.0619354
4646,A249W93JNSUZ9Q,B00014IVPQ,3.9736083
4652,A249W93JNSUZ9Q,B00020HHGS,3.9224706
4638,A249W93JNSUZ9Q,B000084ETV,3.8126075
4653,A249W93JNSUZ9Q,B00020HHHC,3.7924724
4642,A249W93JNSUZ9Q,B0000DGG1U,3.7083573
4647,A249W93JNSUZ9Q,B00014JYNO,3.5714707
4641,A249W93JNSUZ9Q,B00008JOL0,3.3297257
4635,A249W93JNSUZ9Q,B00004RYGX,3.316341
4631,A249W93JNSUZ9Q,B00004CI84,3.2243993
4643,A249W93JNSUZ9Q,B0000V8IOE,3.0632544
4649,A249W93JNSUZ9Q,B0001ES9FI,3.0423896
4640,A249W93JNSUZ9Q,B00008CQVA,3.014983
4658,A249W93JNSUZ9Q,B00027CL5S,2.9769156
4648,A249W93JNSUZ9Q,B0001ES9F8,2.9731126
4639,A249W93JNSUZ9Q,B000084EZ4,2.9584408
4636,A249W93JNSUZ9Q,B000084DWM,2.7811103
4644,A249W93JNSUZ9Q,B00012182G,2.7286632
4632,A249W93JNSUZ9Q,B00004CXX9,2.6943252
4630,A249W93JNSUZ9Q,7310172101,2.593582
4657,A249W93JNSUZ9Q,B000255OIG,2.554319
4634,A249W93JNSUZ9Q,B00004RBDU,2.5022902
4629,A249W93JNSUZ9Q,7310172001,2.4777024
4678,A24CFW43ZERCSU,B0001ES9F8,3.911153
4673,A24CFW43ZERCSU,B0000V8IOE,3.8891447
4660,A24CFW43ZERCSU,7310172101,3.8333492
4666,A24CFW43ZERCSU,B000084DWM,3.7670758
4667,A24CFW43ZERCSU,B000084E6V,3.7224784
4663,A24CFW43ZERCSU,B00004RAMY,3.51903
4664,A24CFW43ZERCSU,B00004RBDU,3.5090535
4668,A24CFW43ZERCSU,B000084ETV,3.4524937
4688,A24CFW43ZERCSU,B00027CL5S,3.4176629
4672,A24CFW43ZERCSU,B0000DGG1U,3.3743382
4679,A24CFW43ZERCSU,B0001ES9FI,3.358314
4677,A24CFW43ZERCSU,B00014JYNO,3.2466793
4670,A24CFW43ZERCSU,B00008CQVA,3.2189481
4669,A24CFW43ZERCSU,B000084EZ4,3.2168596
4662,A24CFW43ZERCSU,B00004CXX9,3.1400523
4661,A24CFW43ZERCSU,B00004CI84,3.120859
4665,A24CFW43ZERCSU,B00004RYGX,3.1154718
4671,A24CFW43ZERCSU,B00008JOL0,2.8765109
4676,A24CFW43ZERCSU,B00014IVPQ,2.869161
4683,A24CFW43ZERCSU,B00020HHHC,2.7870293
4682,A24CFW43ZERCSU,B00020HHGS,2.7823412
4675,A24CFW43ZERCSU,B00014DXCC,2.7133734
4685,A24CFW43ZERCSU,B00020HHM2,2.701962
4681,A24CFW43ZERCSU,B00020HHE0,2.697919
4684,A24CFW43ZERCSU,B00020HHK4,2.6773262
4680,A24CFW43ZERCSU,B00020HHAO,2.6654484
4686,A24CFW43ZERCSU,B00020HHRW,2.66394
4674,A24CFW43ZERCSU,B00012182G,2.6360507
4693,A250DA7FHOZ15B,B00004RAMY,4.1587734
4697,A250DA7FHOZ15B,B000084E6V,4.073475
4706,A250DA7FHOZ15B,B00014IVPQ,3.9302647
4712,A250DA7FHOZ15B,B00020HHGS,3.923604
4713,A250DA7FHOZ15B,B00020HHHC,3.789639
4698,A250DA7FHOZ15B,B000084ETV,3.780994
4702,A250DA7FHOZ15B,B0000DGG1U,3.611035
4707,A250DA7FHOZ15B,B00014JYNO,3.5730796
4701,A250DA7FHOZ15B,B00008JOL0,3.3466294
4695,A250DA7FHOZ15B,B00004RYGX,3.268843
4691,A250DA7FHOZ15B,B00004CI84,3.1851275
4709,A250DA7FHOZ15B,B0001ES9FI,3.0972064
4703,A250DA7FHOZ15B,B0000V8IOE,3.0546336
4708,A250DA7FHOZ15B,B0001ES9F8,2.9996057
4718,A250DA7FHOZ15B,B00027CL5S,2.9658523
4700,A250DA7FHOZ15B,B00008CQVA,2.95992
4699,A250DA7FHOZ15B,B000084EZ4,2.9005759
4696,A250DA7FHOZ15B,B000084DWM,2.790135
4704,A250DA7FHOZ15B,B00012182G,2.7593262
4692,A250DA7FHOZ15B,B00004CXX9,2.6921506
4690,A250DA7FHOZ15B,7310172101,2.578015
4717,A250DA7FHOZ15B,B000255OIG,2.5536518
4694,A250DA7FHOZ15B,B00004RBDU,2.5325031
4689,A250DA7FHOZ15B,7310172001,2.4734614
4736,A25G3543IZ2SY8,B00014IVPQ,3.9512806
4723,A25G3543IZ2SY8,B00004RAMY,3.8152766
4730,A25G3543IZ2SY8,B00008CQVA,3.5765543
4727,A25G3543IZ2SY8,B000084E6V,3.5598516
4729,A25G3543IZ2SY8,B000084EZ4,3.5255415
4734,A25G3543IZ2SY8,B00012182G,3.504505
4722,A25G3543IZ2SY8,B00004CXX9,3.362401
4732,A25G3543IZ2SY8,B0000DGG1U,3.3464894
4738,A25G3543IZ2SY8,B0001ES9F8,3.3211951
4728,A25G3543IZ2SY8,B000084ETV,3.2646124
4733,A25G3543IZ2SY8,B0000V8IOE,3.2296681
4737,A25G3543IZ2SY8,B00014JYNO,3.1963499
4745,A25G3543IZ2SY8,B00020HHM2,3.1913729
4741,A25G3543IZ2SY8,B00020HHE0,3.187057
4744,A25G3543IZ2SY8,B00020HHK4,3.1668594
4735,A25G3543IZ2SY8,B00014DXCC,3.1631303
4746,A25G3543IZ2SY8,B00020HHRW,3.147079
4726,A25G3543IZ2SY8,B000084DWM,3.1327012
4740,A25G3543IZ2SY8,B00020HHAO,3.1314213
4731,A25G3543IZ2SY8,B00008JOL0,3.1225343
4748,A25G3543IZ2SY8,B00027CL5S,3.069046
4742,A25G3543IZ2SY8,B00020HHGS,3.023377
4747,A25G3543IZ2SY8,B000255OIG,3.0178237
4719,A25G3543IZ2SY8,7310172001,2.9836476
4743,A25G3543IZ2SY8,B00020HHHC,2.9745927
4720,A25G3543IZ2SY8,7310172101,2.8942719
4739,A25G3543IZ2SY8,B0001ES9FI,2.6890242
4724,A25G3543IZ2SY8,B00004RBDU,2.500846
4768,A25HD3SZ9HFODY,B0001ES9F8,3.9766793
4763,A25HD3SZ9HFODY,B0000V8IOE,3.9184682
4750,A25HD3SZ9HFODY,7310172101,3.8502007
4756,A25HD3SZ9HFODY,B000084DWM,3.7452612
4757,A25HD3SZ9HFODY,B000084E6V,3.7120066
4753,A25HD3SZ9HFODY,B00004RAMY,3.6553118
4754,A25HD3SZ9HFODY,B00004RBDU,3.5361621
4778,A25HD3SZ9HFODY,B00027CL5S,3.4042237
4762,A25HD3SZ9HFODY,B0000DGG1U,3.4026098
4758,A25HD3SZ9HFODY,B000084ETV,3.3543732
4769,A25HD3SZ9HFODY,B0001ES9FI,3.2626386
4767,A25HD3SZ9HFODY,B00014JYNO,3.2549589
4760,A25HD3SZ9HFODY,B00008CQVA,3.2455943
4759,A25HD3SZ9HFODY,B000084EZ4,3.2443707
4752,A25HD3SZ9HFODY,B00004CXX9,3.1496751
4755,A25HD3SZ9HFODY,B00004RYGX,3.1351204
4751,A25HD3SZ9HFODY,B00004CI84,3.1339388
4766,A25HD3SZ9HFODY,B00014IVPQ,2.8686106
4761,A25HD3SZ9HFODY,B00008JOL0,2.7941742
4773,A25HD3SZ9HFODY,B00020HHHC,2.76859
4772,A25HD3SZ9HFODY,B00020HHGS,2.7646456
4765,A25HD3SZ9HFODY,B00014DXCC,2.656962
4775,A25HD3SZ9HFODY,B00020HHM2,2.6437292
4771,A25HD3SZ9HFODY,B00020HHE0,2.6434007
4774,A25HD3SZ9HFODY,B00020HHK4,2.6221783
4776,A25HD3SZ9HFODY,B00020HHRW,2.6087952
4770,A25HD3SZ9HFODY,B00020HHAO,2.6071022
4764,A25HD3SZ9HFODY,B00012182G,2.5474467
4783,A25NYC06X34V46,B00004RAMY,4.2663827
4787,A25NYC06X34V46,B000084E6V,4.0685797
4796,A25NYC06X34V46,B00014IVPQ,4.038131
4802,A25NYC06X34V46,B00020HHGS,3.9281044
4788,A25NYC06X34V46,B000084ETV,3.8056388
4803,A25NYC06X34V46,B00020HHHC,3.79852
4797,A25NYC06X34V46,B00014JYNO,3.605351
4792,A25NYC06X34V46,B0000DGG1U,3.602579
4785,A25NYC06X34V46,B00004RYGX,3.3858101
4781,A25NYC06X34V46,B00004CI84,3.2943654
4791,A25NYC06X34V46,B00008JOL0,3.2761583
4799,A25NYC06X34V46,B0001ES9FI,3.174124
4798,A25NYC06X34V46,B0001ES9F8,3.1502805
4808,A25NYC06X34V46,B00027CL5S,3.0347989
4790,A25NYC06X34V46,B00008CQVA,2.9900427
4793,A25NYC06X34V46,B0000V8IOE,2.9842548
4789,A25NYC06X34V46,B000084EZ4,2.9373238
4786,A25NYC06X34V46,B000084DWM,2.7998118
4794,A25NYC06X34V46,B00012182G,2.787281
4782,A25NYC06X34V46,B00004CXX9,2.7657652
4780,A25NYC06X34V46,7310172101,2.569585
4807,A25NYC06X34V46,B000255OIG,2.495539
4779,A25NYC06X34V46,7310172001,2.4178085
4784,A25NYC06X34V46,B00004RBDU,2.4032254
4828,A25THJL7YWYDNF,B0001ES9F8,4.000344
4810,A25THJL7YWYDNF,7310172101,3.958108
4823,A25THJL7YWYDNF,B0000V8IOE,3.9505968
4816,A25THJL7YWYDNF,B000084DWM,3.806386
4817,A25THJL7YWYDNF,B000084E6V,3.7999573
4814,A25THJL7YWYDNF,B00004RBDU,3.6003847
4813,A25THJL7YWYDNF,B00004RAMY,3.588296
4818,A25THJL7YWYDNF,B000084ETV,3.437495
4838,A25THJL7YWYDNF,B00027CL5S,3.4104943
4822,A25THJL7YWYDNF,B0000DGG1U,3.3751538
4829,A25THJL7YWYDNF,B0001ES9FI,3.3117044
4827,A25THJL7YWYDNF,B00014JYNO,3.196466
4819,A25THJL7YWYDNF,B000084EZ4,3.1824746
4812,A25THJL7YWYDNF,B00004CXX9,3.1807775
4820,A25THJL7YWYDNF,B00008CQVA,3.1731925
4811,A25THJL7YWYDNF,B00004CI84,3.095789
4815,A25THJL7YWYDNF,B00004RYGX,3.0853906
4826,A25THJL7YWYDNF,B00014IVPQ,2.7634788
4833,A25THJL7YWYDNF,B00020HHHC,2.754489
4821,A25THJL7YWYDNF,B00008JOL0,2.7452946
4832,A25THJL7YWYDNF,B00020HHGS,2.7450697
4825,A25THJL7YWYDNF,B00014DXCC,2.6192696
4835,A25THJL7YWYDNF,B00020HHM2,2.6056638
4831,A25THJL7YWYDNF,B00020HHE0,2.5992734
4834,A25THJL7YWYDNF,B00020HHK4,2.5788531
4830,A25THJL7YWYDNF,B00020HHAO,2.565893
4836,A25THJL7YWYDNF,B00020HHRW,2.5638912
4824,A25THJL7YWYDNF,B00012182G,2.4852798
4858,A263978BIOCRZV,B0001ES9F8,3.5756202
4847,A263978BIOCRZV,B000084E6V,3.4477239
4853,A263978BIOCRZV,B0000V8IOE,3.437293
4843,A263978BIOCRZV,B00004RAMY,3.3608377
4868,A263978BIOCRZV,B00027CL5S,3.320313
4846,A263978BIOCRZV,B000084DWM,3.2956696
4859,A263978BIOCRZV,B0001ES9FI,3.2820199
4840,A263978BIOCRZV,7310172101,3.274903
4852,A263978BIOCRZV,B0000DGG1U,3.2707047
4857,A263978BIOCRZV,B00014JYNO,3.2534719
4856,A263978BIOCRZV,B00014IVPQ,3.1895957
4844,A263978BIOCRZV,B00004RBDU,3.17183
4848,A263978BIOCRZV,B000084ETV,3.160497
4850,A263978BIOCRZV,B00008CQVA,3.1346326
4845,A263978BIOCRZV,B00004RYGX,3.134008
4841,A263978BIOCRZV,B00004CI84,3.1219516
4849,A263978BIOCRZV,B000084EZ4,3.1201465
4851,A263978BIOCRZV,B00008JOL0,3.0518346
4842,A263978BIOCRZV,B00004CXX9,3.0254803
4855,A263978BIOCRZV,B00014DXCC,2.9142225
4861,A263978BIOCRZV,B00020HHE0,2.906759
4865,A263978BIOCRZV,B00020HHM2,2.9065204
4854,A263978BIOCRZV,B00012182G,2.8973494
4864,A263978BIOCRZV,B00020HHK4,2.8959675
4866,A263978BIOCRZV,B00020HHRW,2.8770266
4860,A263978BIOCRZV,B00020HHAO,2.8695621
4862,A263978BIOCRZV,B00020HHGS,2.8646011
4863,A263978BIOCRZV,B00020HHHC,2.855936
4888,A265LZUGGVNVIV,B0001ES9F8,3.8998082
4883,A265LZUGGVNVIV,B0000V8IOE,3.8920527
4870,A265LZUGGVNVIV,7310172101,3.7947264
4876,A265LZUGGVNVIV,B000084DWM,3.773056
4877,A265LZUGGVNVIV,B000084E6V,3.7360675
4873,A265LZUGGVNVIV,B00004RAMY,3.6425965
4874,A265LZUGGVNVIV,B00004RBDU,3.5566819
4898,A265LZUGGVNVIV,B00027CL5S,3.453385
4878,A265LZUGGVNVIV,B000084ETV,3.4373913
4889,A265LZUGGVNVIV,B0001ES9FI,3.4191477
4887,A265LZUGGVNVIV,B00014JYNO,3.3438327
4882,A265LZUGGVNVIV,B0000DGG1U,3.3384392
4879,A265LZUGGVNVIV,B000084EZ4,3.191736
4880,A265LZUGGVNVIV,B00008CQVA,3.189839
4871,A265LZUGGVNVIV,B00004CI84,3.1830113
4875,A265LZUGGVNVIV,B00004RYGX,3.1717472
4872,A265LZUGGVNVIV,B00004CXX9,3.1412575
4886,A265LZUGGVNVIV,B00014IVPQ,2.9639454
4881,A265LZUGGVNVIV,B00008JOL0,2.868166
4892,A265LZUGGVNVIV,B00020HHGS,2.825808
4893,A265LZUGGVNVIV,B00020HHHC,2.8250563
4885,A265LZUGGVNVIV,B00014DXCC,2.7744493
4891,A265LZUGGVNVIV,B00020HHE0,2.7650867
4895,A265LZUGGVNVIV,B00020HHM2,2.7635875
4894,A265LZUGGVNVIV,B00020HHK4,2.7426093
4896,A265LZUGGVNVIV,B00020HHRW,2.730324
4890,A265LZUGGVNVIV,B00020HHAO,2.7270572
4884,A265LZUGGVNVIV,B00012182G,2.6547334
4903,A266OAY9BKJH5A,B00004RAMY,4.2366853
4907,A266OAY9BKJH5A,B000084E6V,4.0311623
4922,A266OAY9BKJH5A,B00020HHGS,3.8893013
4916,A266OAY9BKJH5A,B00014IVPQ,3.8693042
4923,A266OAY9BKJH5A,B00020HHHC,3.7641828
4908,A266OAY9BKJH5A,B000084ETV,3.6927657
4912,A266OAY9BKJH5A,B0000DGG1U,3.6778948
4917,A266OAY9BKJH5A,B00014JYNO,3.626685
4911,A266OAY9BKJH5A,B00008JOL0,3.3501184
4905,A266OAY9BKJH5A,B00004RYGX,3.1981568
4919,A266OAY9BKJH5A,B0001ES9FI,3.176112
4901,A266OAY9BKJH5A,B00004CI84,3.105156
4910,A266OAY9BKJH5A,B00008CQVA,3.0718057
4909,A266OAY9BKJH5A,B000084EZ4,3.0294456
4913,A266OAY9BKJH5A,B0000V8IOE,3.0254483
4928,A266OAY9BKJH5A,B00027CL5S,2.9549549
4918,A266OAY9BKJH5A,B0001ES9F8,2.9143426
4906,A266OAY9BKJH5A,B000084DWM,2.7311172
4902,A266OAY9BKJH5A,B00004CXX9,2.691065
4914,A266OAY9BKJH5A,B00012182G,2.684747
4900,A266OAY9BKJH5A,7310172101,2.576835
4904,A266OAY9BKJH5A,B00004RBDU,2.5138316
4927,A266OAY9BKJH5A,B000255OIG,2.5088623
4899,A266OAY9BKJH5A,7310172001,2.4323132
4948,A26DDK7ACX8QKK,B0001ES9F8,3.9986153
4943,A26DDK7ACX8QKK,B0000V8IOE,3.9393373
4930,A26DDK7ACX8QKK,7310172101,3.9039006
4937,A26DDK7ACX8QKK,B000084E6V,3.776248
4936,A26DDK7ACX8QKK,B000084DWM,3.767636
4933,A26DDK7ACX8QKK,B00004RAMY,3.6503043
4934,A26DDK7ACX8QKK,B00004RBDU,3.614179
4958,A26DDK7ACX8QKK,B00027CL5S,3.5370612
4938,A26DDK7ACX8QKK,B000084ETV,3.4875085
4942,A26DDK7ACX8QKK,B0000DGG1U,3.3655574
4949,A26DDK7ACX8QKK,B0001ES9FI,3.3508196
4947,A26DDK7ACX8QKK,B00014JYNO,3.183825
4932,A26DDK7ACX8QKK,B00004CXX9,3.183363
4939,A26DDK7ACX8QKK,B000084EZ4,3.1325889
4940,A26DDK7ACX8QKK,B00008CQVA,3.1257188
4935,A26DDK7ACX8QKK,B00004RYGX,3.0335033
4931,A26DDK7ACX8QKK,B00004CI84,3.0331402
4941,A26DDK7ACX8QKK,B00008JOL0,2.864027
4946,A26DDK7ACX8QKK,B00014IVPQ,2.8601363
4953,A26DDK7ACX8QKK,B00020HHHC,2.793299
4952,A26DDK7ACX8QKK,B00020HHGS,2.7890024
4945,A26DDK7ACX8QKK,B00014DXCC,2.6688232
4951,A26DDK7ACX8QKK,B00020HHE0,2.6618125
4955,A26DDK7ACX8QKK,B00020HHM2,2.656577
4944,A26DDK7ACX8QKK,B00012182G,2.641322
4954,A26DDK7ACX8QKK,B00020HHK4,2.6354582
4956,A26DDK7ACX8QKK,B00020HHRW,2.62431
4950,A26DDK7ACX8QKK,B00020HHAO,2.622282
4959,A26KCYEWGTQEBV,7310172001,3.6927888
4987,A26KCYEWGTQEBV,B000255OIG,3.678569
4988,A26KCYEWGTQEBV,B00027CL5S,3.5199566
4964,A26KCYEWGTQEBV,B00004RBDU,3.5060978
4978,A26KCYEWGTQEBV,B0001ES9F8,3.4567332
4979,A26KCYEWGTQEBV,B0001ES9FI,3.3096054
4974,A26KCYEWGTQEBV,B00012182G,3.3068094
4970,A26KCYEWGTQEBV,B00008CQVA,3.2487023
4966,A26KCYEWGTQEBV,B000084DWM,3.248488
4969,A26KCYEWGTQEBV,B000084EZ4,3.239383
4973,A26KCYEWGTQEBV,B0000V8IOE,3.2218115
4960,A26KCYEWGTQEBV,7310172101,3.1563113
4961,A26KCYEWGTQEBV,B00004CI84,3.1034179
4971,A26KCYEWGTQEBV,B00008JOL0,3.1006851
4962,A26KCYEWGTQEBV,B00004CXX9,3.0766408
4965,A26KCYEWGTQEBV,B00004RYGX,3.0580118
4977,A26KCYEWGTQEBV,B00014JYNO,2.9241831
4972,A26KCYEWGTQEBV,B0000DGG1U,2.7875206
4976,A26KCYEWGTQEBV,B00014IVPQ,2.6399155
4967,A26KCYEWGTQEBV,B000084E6V,2.4888473
4968,A26KCYEWGTQEBV,B000084ETV,2.422717
4963,A26KCYEWGTQEBV,B00004RAMY,2.207265
4983,A26KCYEWGTQEBV,B00020HHHC,2.0996394
4982,A26KCYEWGTQEBV,B00020HHGS,2.0092876
5008,A26LQTZXVRIH87,B0001ES9F8,4.1749835
5003,A26LQTZXVRIH87,B0000V8IOE,4.1076555
4993,A26LQTZXVRIH87,B00004RAMY,3.8908992
4990,A26LQTZXVRIH87,7310172101,3.8887591
4996,A26LQTZXVRIH87,B000084DWM,3.743134
4997,A26LQTZXVRIH87,B000084E6V,3.6970682
4998,A26LQTZXVRIH87,B000084ETV,3.5598524
4994,A26LQTZXVRIH87,B00004RBDU,3.5331166
5018,A26LQTZXVRIH87,B00027CL5S,3.4447246
5002,A26LQTZXVRIH87,B0000DGG1U,3.403635
5007,A26LQTZXVRIH87,B00014JYNO,3.2262769
5000,A26LQTZXVRIH87,B00008CQVA,3.202096
4999,A26LQTZXVRIH87,B000084EZ4,3.2009857
5009,A26LQTZXVRIH87,B0001ES9FI,3.1001215
4995,A26LQTZXVRIH87,B00004RYGX,3.0715122
4991,A26LQTZXVRIH87,B00004CI84,3.0676663
4992,A26LQTZXVRIH87,B00004CXX9,3.0297487
5001,A26LQTZXVRIH87,B00008JOL0,2.908512
5006,A26LQTZXVRIH87,B00014IVPQ,2.86279
5013,A26LQTZXVRIH87,B00020HHHC,2.7592368
5012,A26LQTZXVRIH87,B00020HHGS,2.7562473
5004,A26LQTZXVRIH87,B00012182G,2.6667838
5005,A26LQTZXVRIH87,B00014DXCC,2.642968
5015,A26LQTZXVRIH87,B00020HHM2,2.6292183
5011,A26LQTZXVRIH87,B00020HHE0,2.6285298
5014,A26LQTZXVRIH87,B00020HHK4,2.6021292
5010,A26LQTZXVRIH87,B00020HHAO,2.5986397
5016,A26LQTZXVRIH87,B00020HHRW,2.5976474
5033,A272NYWBBGVAEO,B0000V8IOE,3.953027
